Timestamp,ppgRed 
1684327490863,4845092 
1684327490873,4844695 
1684327490883,4843946 
1684327490895,4843999 
1684327490903,4843851 
1684327490913,4843900 
1684327490923,4844506 
1684327490933,4845394 
1684327490943,4845730 
1684327490954,4845946 
1684327490963,4845803 
1684327490973,4845601 
1684327490983,4845400 
1684327490994,4844753 
1684327491003,4843910 
1684327491013,4842748 
1684327491023,4841772 
1684327491033,4841373 
1684327491043,4841299 
1684327491054,4841831 
1684327491063,4842471 
1684327491073,4842921 
1684327491083,4842977 
1684327491095,4842834 
1684327491103,4842604 
1684327491113,4842305 
1684327491123,4842108 
1684327491133,4842443 
1684327491143,4842210 
1684327491153,4842153 
1684327491163,4841842 
1684327491173,4841604 
1684327491183,4841880 
1684327491194,4842980 
1684327491203,4843952 
1684327491213,4845110 
1684327491223,4846157 
1684327491234,4846263 
1684327491243,4845670 
1684327491253,4844997 
1684327491263,4844504 
1684327491273,4843612 
1684327491283,4843400 
1684327491294,4843554 
1684327491303,4843398 
1684327491314,4842519 
1684327491323,4841595 
1684327491333,4841157 
1684327491343,4840979 
1684327491353,4840410 
1684327491363,4839841 
1684327491374,4839515 
1684327491383,4839305 
1684327491394,4839529 
1684327491403,4839765 
1684327491413,4840013 
1684327491423,4840026 
1684327491433,4839367 
1684327491443,4838948 
1684327491453,4838019 
1684327491463,4837106 
1684327491473,4836543 
1684327491483,4836329 
1684327491494,4836428 
1684327491503,4836603 
1684327491513,4836435 
1684327491523,4836553 
1684327491533,4837278 
1684327491543,4838423 
1684327491553,4839582 
1684327491563,4840187 
1684327491573,4840050 
1684327491583,4839343 
1684327491594,4838359 
1684327491603,4838108 
1684327491613,4837591 
1684327491623,4837520 
1684327491633,4837685 
1684327491643,4837341 
1684327491653,4836873 
1684327491663,4836548 
1684327491674,4836197 
1684327491683,4836277 
1684327491694,4836779 
1684327491703,4836952 
1684327491714,4837252 
1684327491723,4837074 
1684327491734,4836947 
1684327491743,4836873 
1684327491753,4836996 
1684327491763,4837330 
1684327491773,4838108 
1684327491783,4839047 
1684327491794,4839676 
1684327491803,4840099 
1684327491813,4840243 
1684327491823,4840311 
1684327491834,4839851 
1684327491843,4839550 
1684327491853,4839444 
1684327491863,4839380 
1684327491874,4839366 
1684327491883,4839773 
1684327491894,4840522 
1684327491903,4841017 
1684327491914,4841881 
1684327491923,4842368 
1684327491933,4842766 
1684327491943,4842579 
1684327491954,4842525 
1684327491963,4842430 
1684327491974,4842453 
1684327491983,4842740 
1684327491995,4842665 
1684327492003,4842794 
1684327492013,4842763 
1684327492023,4843056 
1684327492034,4843165 
1684327492043,4843368 
1684327492053,4843290 
1684327492063,4843621 
1684327492074,4843796 
1684327492083,4843805 
1684327492094,4843630 
1684327492103,4843733 
1684327492114,4843946 
1684327492124,4844208 
1684327492134,4844655 
1684327492143,4845498 
1684327492154,4845981 
1684327492163,4846105 
1684327492174,4846326 
1684327492183,4846353 
1684327492194,4846533 
1684327492204,4846403 
1684327492214,4846635 
1684327492223,4846297 
1684327492234,4846429 
1684327492243,4846316 
1684327492254,4846352 
1684327492263,4846753 
1684327492274,4847382 
1684327492283,4847688 
1684327492294,4848110 
1684327492303,4847932 
1684327492314,4847736 
1684327492323,4847578 
1684327492334,4847556 
1684327492344,4847528 
1684327492354,4847555 
1684327492364,4847279 
1684327492374,4846865 
1684327492384,4846871 
1684327492395,4846837 
1684327492404,4846588 
1684327492414,4846594 
1684327492423,4846516 
1684327492434,4846448 
1684327492445,4846342 
1684327492454,4845768 
1684327492463,4845467 
1684327492474,4845539 
1684327492484,4845686 
1684327492494,4845725 
1684327492504,4845904 
1684327492514,4846101 
1684327492524,4846306 
1684327492534,4846251 
1684327492543,4846214 
1684327492554,4846076 
1684327492564,4845719 
1684327492574,4845709 
1684327492584,4845541 
1684327492595,4845736 
1684327492604,4845628 
1684327492614,4845268 
1684327492625,4844793 
1684327492634,4844503 
1684327492644,4844243 
1684327492654,4844001 
1684327492664,4844237 
1684327492674,4843953 
1684327492684,4843535 
1684327492695,4843312 
1684327492704,4843233 
1684327492714,4843084 
1684327492724,4843442 
1684327492734,4843507 
1684327492744,4843521 
1684327492754,4843183 
1684327492764,4842821 
1684327492774,4842650 
1684327492784,4842604 
1684327492795,4842551 
1684327492804,4842831 
1684327492814,4842741 
1684327492824,4842661 
1684327492834,4842574 
1684327492844,4842603 
1684327492854,4842447 
1684327492864,4842405 
1684327492874,4842268 
1684327492884,4841740 
1684327492895,4841662 
1684327492904,4841589 
1684327492914,4841457 
1684327492924,4841644 
1684327492934,4841861 
1684327492944,4841911 
1684327492954,4841711 
1684327492964,4841709 
1684327492974,4841436 
1684327492984,4841360 
1684327492995,4841464 
1684327493005,4841380 
1684327493014,4841282 
1684327493024,4841025 
1684327493034,4841102 
1684327493044,4840764 
1684327493054,4840768 
1684327493064,4841149 
1684327493074,4840998 
1684327493084,4840922 
1684327493095,4840679 
1684327493104,4840231 
1684327493115,4839976 
1684327493124,4839714 
1684327493134,4839565 
1684327493144,4839401 
1684327493154,4839397 
1684327493165,4839625 
1684327493174,4839582 
1684327493184,4839441 
1684327493195,4839386 
1684327493204,4839141 
1684327493214,4838970 
1684327493225,4838935 
1684327493234,4838800 
1684327493245,4838630 
1684327493254,4838185 
1684327493264,4837860 
1684327493274,4837473 
1684327493284,4837210 
1684327493295,4837007 
1684327493304,4837254 
1684327493315,4837228 
1684327493324,4837488 
1684327493334,4837914 
1684327493344,4838583 
1684327493354,4839350 
1684327493364,4839757 
1684327493374,4839351 
1684327493385,4838849 
1684327493396,4839073 
1684327493404,4838887 
1684327493414,4838635 
1684327493424,4838356 
1684327493434,4838296 
1684327493445,4838399 
1684327493454,4837910 
1684327493464,4837316 
1684327493475,4837066 
1684327493484,4836773 
1684327493495,4836898 
1684327493504,4836543 
1684327493514,4836351 
1684327493524,4836018 
1684327493534,4835855 
1684327493545,4835823 
1684327493554,4835711 
1684327493564,4835242 
1684327493574,4834674 
1684327493584,4834094 
1684327493596,4833977 
1684327493604,4833467 
1684327493614,4833767 
1684327493624,4833901 
1684327493635,4833821 
1684327493645,4833843 
1684327493655,4833874 
1684327493664,4833579 
1684327493675,4833021 
1684327493684,4832611 
1684327493695,4832171 
1684327493704,4831969 
1684327493715,4832129 
1684327493724,4832416 
1684327493734,4832495 
1684327493744,4832732 
1684327493755,4832595 
1684327493765,4832372 
1684327493775,4832250 
1684327493785,4831889 
1684327493795,4831889 
1684327493805,4831902 
1684327493815,4832000 
1684327493824,4832114 
1684327493836,4832020 
1684327493844,4831785 
1684327493854,4831687 
1684327493864,4831693 
1684327493875,4831328 
1684327493884,4831112 
1684327493895,4831048 
1684327493904,4831031 
1684327493915,4831097 
1684327493924,4831201 
1684327493934,4831510 
1684327493944,4831093 
1684327493955,4830620 
1684327493964,4830372 
1684327493975,4829842 
1684327493984,4829516 
1684327493996,4829165 
1684327494005,4829003 
1684327494015,4828941 
1684327494024,4829022 
1684327494035,4829331 
1684327494044,4829447 
1684327494055,4829548 
1684327494064,4829555 
1684327494075,4829194 
1684327494084,4829039 
1684327494096,4828688 
1684327494104,4828689 
1684327494115,4828718 
1684327494125,4828729 
1684327494135,4828880 
1684327494144,4829645 
1684327494155,4830322 
1684327494164,4830552 
1684327494175,4830651 
1684327494184,4830198 
1684327494196,4829806 
1684327494204,4830189 
1684327494215,4830953 
1684327494225,4831735 
1684327494235,4831725 
1684327494245,4831790 
1684327494255,4832073 
1684327494264,4832234 
1684327494275,4832512 
1684327494285,4833253 
1684327494297,4834246 
1684327494304,4835260 
1684327494315,4836342 
1684327494325,4837147 
1684327494335,4838102 
1684327494345,4838912 
1684327494355,4839401 
1684327494366,4838827 
1684327494375,4837866 
1684327494384,4837391 
1684327494397,4838076 
1684327494405,4838618 
1684327494415,4838461 
1684327494425,4838871 
1684327494435,4839151 
1684327494446,4839057 
1684327494455,4838518 
1684327494465,4838308 
1684327494479,4838437 
1684327494485,4838087 
1684327494496,4837819 
1684327494505,4837325 
1684327494515,4836783 
1684327494525,4836232 
1684327494535,4836120 
1684327494546,4835740 
1684327494555,4835531 
1684327494565,4835419 
1684327494575,4835191 
1684327494585,4835132 
1684327494596,4834871 
1684327494605,4834910 
1684327494615,4834740 
1684327494625,4834826 
1684327494635,4834262 
1684327494645,4833677 
1684327494655,4833029 
1684327494665,4832849 
1684327494675,4832724 
1684327494685,4832842 
1684327494696,4832898 
1684327494705,4832856 
1684327494715,4832811 
1684327494725,4832368 
1684327494735,4831963 
1684327494745,4831604 
1684327494755,4831394 
1684327494765,4831346 
1684327494775,4831211 
1684327494785,4831095 
1684327494796,4831407 
1684327494805,4831353 
1684327494815,4831125 
1684327494825,4831064 
1684327494836,4831082 
1684327494845,4830986 
1684327494855,4831039 
1684327494865,4830957 
1684327494875,4830823 
1684327494888,4830592 
1684327494896,4830351 
1684327494906,4830058 
1684327494916,4829909 
1684327494925,4829871 
1684327494935,4829629 
1684327494945,4829794 
1684327494956,4829768 
1684327494965,4829749 
1684327494975,4829831 
1684327494985,4829961 
1684327494996,4829899 
1684327495005,4829715 
1684327495015,4829852 
1684327495025,4829811 
1684327495036,4830045 
1684327495045,4830370 
1684327495055,4830653 
1684327495065,4830906 
1684327495076,4831141 
1684327495085,4830794 
1684327495096,4830850 
1684327495105,4830842 
1684327495115,4830588 
1684327495125,4830736 
1684327495136,4830843 
1684327495145,4830793 
1684327495156,4830497 
1684327495165,4830538 
1684327495175,4830438 
1684327495185,4830461 
1684327495196,4830747 
1684327495205,4830672 
1684327495215,4830468 
1684327495225,4829994 
1684327495236,4829830 
1684327495245,4829763 
1684327495255,4829828 
1684327495265,4830031 
1684327495277,4830250 
1684327495285,4830520 
1684327495298,4830567 
1684327495305,4830564 
1684327495316,4830404 
1684327495325,4830122 
1684327495336,4829944 
1684327495345,4830134 
1684327495356,4830057 
1684327495365,4830331 
1684327495375,4830083 
1684327495385,4830238 
1684327495396,4829562 
1684327495405,4829068 
1684327495416,4828942 
1684327495425,4828498 
1684327495437,4828785 
1684327495445,4828956 
1684327495456,4829206 
1684327495465,4829537 
1684327495476,4829516 
1684327495485,4829608 
1684327495496,4829628 
1684327495505,4829286 
1684327495517,4829223 
1684327495525,4828562 
1684327495536,4828524 
1684327495545,4828255 
1684327495557,4828019 
1684327495565,4827797 
1684327495577,4827743 
1684327495585,4827392 
1684327495597,4827492 
1684327495605,4827434 
1684327495616,4827760 
1684327495625,4827843 
1684327495636,4827981 
1684327495645,4828081 
1684327495656,4827728 
1684327495666,4827357 
1684327495676,4827041 
1684327495685,4826926 
1684327495696,4826694 
1684327495705,4826621 
1684327495716,4826632 
1684327495725,4826674 
1684327495736,4826616 
1684327495745,4826662 
1684327495758,4826449 
1684327495766,4826414 
1684327495777,4826295 
1684327495785,4826091 
1684327495796,4826113 
1684327495806,4826455 
1684327495816,4826856 
1684327495825,4826876 
1684327495836,4827448 
1684327495845,4827796 
1684327495856,4828068 
1684327495865,4828841 
1684327495876,4829192 
1684327495885,4829551 
1684327495896,4829515 
1684327495905,4829508 
1684327495916,4829942 
1684327495925,4829891 
1684327495936,4830134 
1684327495945,4830257 
1684327495956,4830572 
1684327495965,4830699 
1684327495976,4830647 
1684327495985,4830481 
1684327495998,4830039 
1684327496006,4830039 
1684327496016,4829921 
1684327496026,4830022 
1684327496037,4830008 
1684327496046,4829983 
1684327496057,4829148 
1684327496066,4828276 
1684327496076,4827438 
1684327496086,4827163 
1684327496097,4827083 
1684327496106,4826814 
1684327496117,4827030 
1684327496126,4827113 
1684327496136,4827128 
1684327496146,4827368 
1684327496157,4827666 
1684327496166,4828485 
1684327496176,4829164 
1684327496186,4829521 
1684327496197,4829725 
1684327496206,4829631 
1684327496216,4829234 
1684327496226,4829102 
1684327496237,4828622 
1684327496246,4827965 
1684327496256,4826910 
1684327496266,4826252 
1684327496277,4825815 
1684327496286,4825938 
1684327496297,4825990 
1684327496306,4826446 
1684327496316,4826493 
1684327496326,4826653 
1684327496336,4826823 
1684327496346,4826326 
1684327496356,4825980 
1684327496366,4825702 
1684327496377,4825516 
1684327496386,4825257 
1684327496398,4825330 
1684327496406,4825625 
1684327496417,4825552 
1684327496426,4825462 
1684327496437,4824902 
1684327496446,4824540 
1684327496456,4824131 
1684327496466,4823831 
1684327496477,4823826 
1684327496486,4823814 
1684327496497,4823985 
1684327496506,4824182 
1684327496517,4824754 
1684327496526,4824941 
1684327496536,4824898 
1684327496546,4824883 
1684327496557,4824556 
1684327496566,4824491 
1684327496576,4824585 
1684327496586,4824450 
1684327496597,4824518 
1684327496606,4824924 
1684327496616,4825540 
1684327496626,4825951 
1684327496636,4826291 
1684327496646,4826848 
1684327496656,4827487 
1684327496666,4828139 
1684327496677,4828904 
1684327496686,4829685 
1684327496698,4830324 
1684327496706,4830807 
1684327496716,4831766 
1684327496726,4832511 
1684327496736,4832951 
1684327496746,4833645 
1684327496757,4834106 
1684327496766,4834490 
1684327496776,4834602 
1684327496786,4834775 
1684327496797,4834513 
1684327496806,4834183 
1684327496816,4833741 
1684327496826,4833859 
1684327496837,4833834 
1684327496846,4834025 
1684327496856,4834222 
1684327496866,4834011 
1684327496876,4833790 
1684327496886,4833309 
1684327496897,4832546 
1684327496906,4832381 
1684327496916,4832288 
1684327496926,4832009 
1684327496936,4832351 
1684327496946,4832035 
1684327496956,4831653 
1684327496966,4831347 
1684327496976,4831204 
1684327496986,4831235 
1684327496998,4831312 
1684327497006,4831480 
1684327497016,4831202 
1684327497026,4831135 
1684327497036,4831547 
1684327497046,4831321 
1684327497056,4831468 
1684327497066,4831281 
1684327497077,4830807 
1684327497086,4830539 
1684327497098,4829491 
1684327497106,4829106 
1684327497117,4828683 
1684327497126,4828633 
1684327497142,4828475 
1684327497146,4828504 
1684327497157,4828657 
1684327497166,4828794 
1684327497176,4828824 
1684327497186,4828862 
1684327497197,4828633 
1684327497206,4828520 
1684327497216,4828327 
1684327497226,4827920 
1684327497238,4827538 
1684327497246,4827313 
1684327497258,4827092 
1684327497266,4826718 
1684327497278,4826346 
1684327497286,4825921 
1684327497297,4825705 
1684327497306,4825505 
1684327497317,4824951 
1684327497326,4824321 
1684327497336,4824104 
1684327497346,4823931 
1684327497357,4824009 
1684327497366,4824206 
1684327497377,4824157 
1684327497386,4824298 
1684327497397,4824016 
1684327497406,4823878 
1684327497417,4823532 
1684327497426,4823078 
1684327497438,4822802 
1684327497446,4822684 
1684327497456,4822842 
1684327497466,4823334 
1684327497478,4823926 
1684327497486,4824499 
1684327497498,4825286 
1684327497506,4825902 
1684327497517,4825942 
1684327497526,4825884 
1684327497537,4825593 
1684327497546,4825082 
1684327497557,4824785 
1684327497567,4824486 
1684327497577,4824292 
1684327497586,4824307 
1684327497598,4824696 
1684327497606,4824989 
1684327497617,4825296 
1684327497626,4825536 
1684327497637,4825869 
1684327497646,4826352 
1684327497657,4826696 
1684327497666,4827017 
1684327497678,4827484 
1684327497687,4828092 
1684327497697,4828802 
1684327497706,4829004 
1684327497717,4829368 
1684327497727,4829604 
1684327497737,4829963 
1684327497746,4830288 
1684327497757,4830326 
1684327497767,4830104 
1684327497777,4829772 
1684327497786,4829201 
1684327497799,4828988 
1684327497807,4828739 
1684327497817,4828842 
1684327497827,4829102 
1684327497837,4829789 
1684327497847,4830482 
1684327497857,4831358 
1684327497866,4831862 
1684327497877,4831449 
1684327497887,4831164 
1684327497899,4830918 
1684327497907,4831431 
1684327497917,4832728 
1684327497927,4834094 
1684327497937,4834225 
1684327497947,4834457 
1684327497957,4834087 
1684327497967,4833673 
1684327497977,4833054 
1684327497987,4832342 
1684327497998,4832080 
1684327498007,4831803 
1684327498017,4831435 
1684327498027,4831028 
1684327498037,4830817 
1684327498047,4830598 
1684327498057,4830424 
1684327498067,4830553 
1684327498078,4830578 
1684327498087,4830623 
1684327498099,4830590 
1684327498107,4830333 
1684327498117,4830207 
1684327498127,4830154 
1684327498137,4829878 
1684327498147,4829942 
1684327498157,4829517 
1684327498167,4829710 
1684327498177,4829564 
1684327498187,4829788 
1684327498198,4830269 
1684327498207,4830973 
1684327498217,4831043 
1684327498227,4831452 
1684327498237,4831324 
1684327498247,4831087 
1684327498258,4830818 
1684327498267,4830036 
1684327498278,4829178 
1684327498287,4828359 
1684327498298,4827693 
1684327498307,4827338 
1684327498318,4827232 
1684327498327,4827566 
1684327498338,4828166 
1684327498347,4828589 
1684327498358,4828863 
1684327498367,4828984 
1684327498377,4829158 
1684327498387,4829024 
1684327498399,4828815 
1684327498407,4828656 
1684327498417,4828487 
1684327498427,4828638 
1684327498438,4828596 
1684327498447,4828586 
1684327498457,4828504 
1684327498467,4828415 
1684327498477,4828367 
1684327498487,4828075 
1684327498498,4827526 
1684327498507,4826823 
1684327498518,4826181 
1684327498527,4825524 
1684327498538,4825092 
1684327498547,4824511 
1684327498557,4824152 
1684327498567,4824364 
1684327498577,4824340 
1684327498587,4824545 
1684327498598,4824310 
1684327498607,4824323 
1684327498617,4823883 
1684327498627,4823276 
1684327498638,4822829 
1684327498647,4822281 
1684327498657,4822105 
1684327498667,4821800 
1684327498678,4821535 
1684327498687,4821087 
1684327498698,4820769 
1684327498707,4820953 
1684327498717,4821287 
1684327498727,4821540 
1684327498738,4821443 
1684327498747,4821363 
1684327498758,4821110 
1684327498767,4821027 
1684327498777,4820637 
1684327498787,4820243 
1684327498798,4819825 
1684327498807,4819453 
1684327498817,4818927 
1684327498827,4818771 
1684327498838,4818633 
1684327498847,4818480 
1684327498857,4818497 
1684327498867,4818591 
1684327498884,4818390 
1684327498887,4818165 
1684327498898,4817583 
1684327498907,4817461 
1684327498918,4817117 
1684327498927,4816884 
1684327498937,4816630 
1684327498947,4816261 
1684327498958,4816316 
1684327498967,4816034 
1684327498977,4816362 
1684327498987,4816960 
1684327498999,4817704 
1684327499007,4817749 
1684327499017,4817970 
1684327499027,4818016 
1684327499038,4817994 
1684327499047,4818196 
1684327499058,4818623 
1684327499067,4819352 
1684327499078,4819867 
1684327499088,4819914 
1684327499098,4819575 
1684327499107,4819296 
1684327499118,4819710 
1684327499127,4820350 
1684327499138,4820732 
1684327499147,4821297 
1684327499158,4821491 
1684327499167,4821372 
1684327499178,4820988 
1684327499187,4820346 
1684327499199,4820257 
1684327499207,4820052 
1684327499217,4819812 
1684327499227,4819596 
1684327499238,4819452 
1684327499247,4819308 
1684327499258,4819442 
1684327499268,4819696 
1684327499278,4820149 
1684327499292,4820461 
1684327499299,4820237 
1684327499307,4819910 
1684327499318,4819716 
1684327499328,4819600 
1684327499338,4819729 
1684327499347,4819867 
1684327499358,4820337 
1684327499367,4820578 
1684327499378,4820849 
1684327499388,4820853 
1684327499399,4821095 
1684327499408,4821259 
1684327499418,4821615 
1684327499428,4822214 
1684327499438,4823141 
1684327499449,4823494 
1684327499458,4823802 
1684327499468,4824110 
1684327499478,4824384 
1684327499488,4824639 
1684327499498,4825041 
1684327499508,4825480 
1684327499518,4825676 
1684327499528,4825677 
1684327499538,4825476 
1684327499547,4825212 
1684327499558,4824972 
1684327499568,4825158 
1684327499578,4825038 
1684327499587,4825687 
1684327499599,4826175 
1684327499608,4826252 
1684327499618,4826543 
1684327499628,4826835 
1684327499638,4827328 
1684327499648,4827758 
1684327499658,4828593 
1684327499669,4828717 
1684327499678,4828282 
1684327499688,4827760 
1684327499699,4827450 
1684327499708,4827588 
1684327499718,4828364 
1684327499729,4828438 
1684327499738,4828753 
1684327499748,4828819 
1684327499758,4828430 
1684327499769,4828205 
1684327499778,4828312 
1684327499789,4828510 
1684327499799,4828611 
1684327499808,4828784 
1684327499818,4828971 
1684327499828,4829036 
1684327499838,4829050 
1684327499849,4828747 
1684327499858,4828036 
1684327499868,4827752 
1684327499878,4827428 
1684327499889,4827384 
1684327499900,4827195 
1684327499908,4826991 
1684327499918,4826424 
1684327499929,4826235 
1684327499938,4826015 
1684327499949,4826151 
1684327499958,4825804 
1684327499969,4825597 
1684327499978,4825155 
1684327499993,4824745 
1684327499999,4824602 
1684327500008,4824956 
1684327500018,4824889 
1684327500028,4825375 
1684327500038,4825549 
1684327500048,4825864 
1684327500058,4825895 
1684327500069,4825642 
1684327500078,4825511 
1684327500089,4825331 
1684327500099,4825165 
1684327500111,4825269 
1684327500118,4824854 
1684327500128,4824757 
1684327500138,4824294 
1684327500149,4823804 
1684327500158,4823449 
1684327500168,4823194 
1684327500178,4823016 
1684327500188,4822938 
1684327500199,4822663 
1684327500208,4822230 
1684327500218,4822300 
1684327500229,4822287 
1684327500239,4822674 
1684327500248,4823198 
1684327500258,4823233 
1684327500268,4823071 
1684327500278,4822853 
1684327500288,4822868 
1684327500299,4822863 
1684327500308,4822801 
1684327500318,4822686 
1684327500329,4822713 
1684327500338,4822577 
1684327500348,4822241 
1684327500358,4821996 
1684327500368,4821488 
1684327500378,4821084 
1684327500389,4820629 
1684327500399,4820467 
1684327500408,4820408 
1684327500418,4820366 
1684327500429,4820843 
1684327500439,4820982 
1684327500448,4820936 
1684327500458,4820931 
1684327500468,4821070 
1684327500478,4821011 
1684327500488,4821201 
1684327500499,4821196 
1684327500508,4821161 
1684327500518,4820855 
1684327500528,4820727 
1684327500538,4820384 
1684327500548,4820143 
1684327500559,4820285 
1684327500568,4820611 
1684327500578,4820430 
1684327500588,4820790 
1684327500599,4820635 
1684327500608,4820561 
1684327500618,4820256 
1684327500628,4820088 
1684327500639,4820012 
1684327500648,4819955 
1684327500658,4819289 
1684327500669,4819035 
1684327500679,4818728 
1684327500688,4817968 
1684327500699,4817581 
1684327500708,4817423 
1684327500719,4817477 
1684327500728,4817874 
1684327500739,4817725 
1684327500749,4817548 
1684327500759,4816874 
1684327500769,4816396 
1684327500778,4815711 
1684327500789,4815253 
1684327500800,4815079 
1684327500808,4814988 
1684327500818,4814782 
1684327500828,4814850 
1684327500839,4814436 
1684327500848,4814559 
1684327500859,4814465 
1684327500869,4814065 
1684327500879,4814221 
1684327500888,4813951 
1684327500899,4813559 
1684327500908,4813562 
1684327500919,4813356 
1684327500930,4812929 
1684327500939,4812834 
1684327500948,4812474 
1684327500959,4812347 
1684327500968,4812352 
1684327500979,4812442 
1684327500988,4812310 
1684327501000,4812560 
1684327501008,4812519 
1684327501019,4812434 
1684327501034,4812530 
1684327501039,4812472 
1684327501048,4812681 
1684327501059,4812859 
1684327501068,4812692 
1684327501079,4812403 
1684327501088,4812264 
1684327501101,4812628 
1684327501108,4812770 
1684327501119,4813015 
1684327501129,4812944 
1684327501139,4812889 
1684327501149,4812711 
1684327501159,4812571 
1684327501169,4812596 
1684327501179,4812220 
1684327501188,4812807 
1684327501200,4812824 
1684327501208,4812419 
1684327501219,4812293 
1684327501229,4812267 
1684327501239,4812364 
1684327501248,4812302 
1684327501259,4812265 
1684327501269,4811958 
1684327501279,4811866 
1684327501288,4811725 
1684327501300,4811579 
1684327501309,4811199 
1684327501319,4811575 
1684327501329,4811838 
1684327501339,4812139 
1684327501348,4812171 
1684327501359,4812116 
1684327501369,4812031 
1684327501379,4811980 
1684327501389,4812151 
1684327501401,4812365 
1684327501409,4812419 
1684327501419,4812668 
1684327501429,4812766 
1684327501439,4812518 
1684327501449,4812382 
1684327501459,4812008 
1684327501469,4811960 
1684327501479,4812210 
1684327501489,4812885 
1684327501501,4813404 
1684327501509,4814010 
1684327501519,4814882 
1684327501529,4815873 
1684327501539,4816022 
1684327501549,4815922 
1684327501559,4815632 
1684327501569,4815087 
1684327501579,4814585 
1684327501589,4814585 
1684327501600,4814584 
1684327501609,4814937 
1684327501619,4815152 
1684327501629,4814989 
1684327501639,4815069 
1684327501649,4815193 
1684327501659,4815088 
1684327501670,4814711 
1684327501680,4814050 
1684327501689,4813433 
1684327501700,4812394 
1684327501709,4812133 
1684327501719,4811631 
1684327501729,4811331 
1684327501739,4811221 
1684327501749,4811312 
1684327501759,4811282 
1684327501769,4811157 
1684327501779,4810990 
1684327501789,4811046 
1684327501801,4810939 
1684327501809,4811117 
1684327501819,4811342 
1684327501830,4811066 
1684327501839,4810968 
1684327501851,4810811 
1684327501859,4810655 
1684327501869,4810639 
1684327501880,4811090 
1684327501889,4811422 
1684327501900,4811792 
1684327501909,4812111 
1684327501919,4812119 
1684327501929,4811941 
1684327501939,4811678 
1684327501949,4811614 
1684327501959,4811822 
1684327501969,4812079 
1684327501979,4812714 
1684327501989,4813125 
1684327502001,4813586 
1684327502009,4813466 
1684327502019,4813605 
1684327502029,4813621 
1684327502040,4813698 
1684327502049,4813826 
1684327502059,4813747 
1684327502069,4813863 
1684327502079,4813577 
1684327502089,4813585 
1684327502101,4813369 
1684327502109,4813270 
1684327502120,4813323 
1684327502129,4813273 
1684327502139,4813213 
1684327502149,4813324 
1684327502159,4813015 
1684327502169,4813160 
1684327502179,4813219 
1684327502189,4813140 
1684327502201,4813011 
1684327502209,4812492 
1684327502219,4812334 
1684327502229,4812157 
1684327502241,4812083 
1684327502249,4812004 
1684327502259,4811943 
1684327502269,4811842 
1684327502280,4811795 
1684327502289,4811966 
1684327502301,4812296 
1684327502309,4812139 
1684327502320,4812108 
1684327502329,4812021 
1684327502339,4811824 
1684327502349,4811848 
1684327502364,4811947 
1684327502369,4811952 
1684327502379,4811968 
1684327502389,4812040 
1684327502401,4811704 
1684327502409,4811522 
1684327502421,4810811 
1684327502429,4811165 
1684327502440,4811121 
1684327502449,4811205 
1684327502460,4811575 
1684327502469,4811762 
1684327502481,4811883 
1684327502489,4811810 
1684327502501,4811549 
1684327502509,4811417 
1684327502520,4811156 
1684327502529,4811258 
1684327502540,4810996 
1684327502549,4811062 
1684327502560,4811038 
1684327502569,4811047 
1684327502580,4811079 
1684327502589,4810879 
1684327502601,4810880 
1684327502609,4811089 
1684327502620,4810933 
1684327502630,4810870 
1684327502641,4810771 
1684327502649,4810689 
1684327502660,4810787 
1684327502669,4810677 
1684327502680,4810807 
1684327502689,4810976 
1684327502700,4810662 
1684327502709,4810523 
1684327502720,4810546 
1684327502730,4810602 
1684327502741,4811149 
1684327502749,4811350 
1684327502760,4811599 
1684327502770,4811188 
1684327502780,4810982 
1684327502789,4810411 
1684327502801,4810084 
1684327502810,4809907 
1684327502820,4810156 
1684327502829,4809981 
1684327502840,4809995 
1684327502849,4810028 
1684327502860,4810227 
1684327502870,4809955 
1684327502880,4809882 
1684327502890,4809755 
1684327502901,4809532 
1684327502909,4809330 
1684327502920,4809231 
1684327502929,4809127 
1684327502941,4809261 
1684327502950,4809010 
1684327502960,4808810 
1684327502970,4808622 
1684327502980,4808513 
1684327502990,4808508 
1684327503001,4808246 
1684327503010,4808097 
1684327503021,4808137 
1684327503029,4807997 
1684327503041,4808140 
1684327503050,4807796 
1684327503060,4807438 
1684327503069,4807359 
1684327503080,4807158 
1684327503090,4807124 
1684327503101,4807145 
1684327503110,4807117 
1684327503120,4807197 
1684327503130,4807163 
1684327503140,4807095 
1684327503149,4806996 
1684327503160,4806751 
1684327503170,4806424 
1684327503183,4806150 
1684327503190,4806220 
1684327503201,4806374 
1684327503210,4806169 
1684327503221,4806125 
1684327503230,4805926 
1684327503240,4805825 
1684327503250,4805750 
1684327503261,4805531 
1684327503270,4805389 
1684327503280,4805822 
1684327503290,4805838 
1684327503301,4805606 
1684327503310,4805660 
1684327503321,4805465 
1684327503330,4805109 
1684327503340,4804931 
1684327503350,4804897 
1684327503360,4804615 
1684327503370,4804920 
1684327503380,4804939 
1684327503390,4804917 
1684327503401,4804820 
1684327503410,4804703 
1684327503420,4804262 
1684327503430,4804288 
1684327503440,4804122 
1684327503450,4803932 
1684327503460,4803749 
1684327503470,4803887 
1684327503480,4803846 
1684327503490,4803815 
1684327503502,4804005 
1684327503510,4804246 
1684327503521,4804091 
1684327503530,4804227 
1684327503540,4804119 
1684327503550,4803950 
1684327503560,4803692 
1684327503570,4803718 
