Timestamp,ppgIr 
1684327450058,5695106 
1684327450069,5694900 
1684327450078,5694820 
1684327450089,5694603 
1684327450098,5694548 
1684327450108,5694575 
1684327450118,5694475 
1684327450129,5694619 
1684327450139,5694921 
1684327450148,5695373 
1684327450158,5696094 
1684327450169,5696228 
1684327450178,5696384 
1684327450188,5696425 
1684327450198,5696080 
1684327450208,5696205 
1684327450218,5696033 
1684327450228,5695989 
1684327450241,5695527 
1684327450249,5695419 
1684327450258,5695445 
1684327450269,5695354 
1684327450278,5694954 
1684327450288,5694837 
1684327450298,5694813 
1684327450308,5694899 
1684327450318,5695209 
1684327450329,5695375 
1684327450338,5695709 
1684327450348,5696021 
1684327450358,5696387 
1684327450369,5696380 
1684327450378,5696520 
1684327450389,5696419 
1684327450398,5696190 
1684327450409,5696356 
1684327450418,5696354 
1684327450429,5696325 
1684327450438,5696019 
1684327450448,5696059 
1684327450458,5695845 
1684327450469,5695723 
1684327450478,5695931 
1684327450489,5695805 
1684327450498,5695459 
1684327450509,5695513 
1684327450518,5695152 
1684327450529,5694961 
1684327450538,5695047 
1684327450548,5695149 
1684327450558,5695546 
1684327450570,5695832 
1684327450578,5695894 
1684327450588,5695846 
1684327450598,5695702 
1684327450609,5695545 
1684327450618,5695179 
1684327450628,5694983 
1684327450638,5694808 
1684327450649,5694723 
1684327450658,5694395 
1684327450670,5694456 
1684327450678,5694331 
1684327450689,5694278 
1684327450698,5693908 
1684327450708,5694255 
1684327450718,5694215 
1684327450729,5694294 
1684327450739,5694741 
1684327450749,5695329 
1684327450758,5695829 
1684327450770,5696105 
1684327450778,5696330 
1684327450789,5695783 
1684327450798,5695544 
1684327450810,5695141 
1684327450818,5695427 
1684327450829,5695958 
1684327450838,5696550 
1684327450850,5696730 
1684327450858,5696985 
1684327450869,5696654 
1684327450879,5696753 
1684327450890,5696858 
1684327450898,5696888 
1684327450909,5697292 
1684327450918,5697422 
1684327450930,5697732 
1684327450938,5698065 
1684327450949,5698325 
1684327450958,5698342 
1684327450970,5698835 
1684327450978,5698842 
1684327450989,5698838 
1684327450998,5698590 
1684327451009,5698587 
1684327451019,5698675 
1684327451029,5698594 
1684327451039,5698858 
1684327451049,5699004 
1684327451059,5699635 
1684327451069,5700105 
1684327451078,5700409 
1684327451089,5700785 
1684327451098,5701220 
1684327451109,5701522 
1684327451118,5701907 
1684327451129,5702328 
1684327451138,5702242 
1684327451150,5702013 
1684327451159,5702057 
1684327451170,5702376 
1684327451179,5702750 
1684327451189,5703487 
1684327451199,5704235 
1684327451210,5704450 
1684327451219,5704508 
1684327451230,5704295 
1684327451239,5704071 
1684327451249,5703886 
1684327451259,5703482 
1684327451270,5703162 
1684327451279,5703083 
1684327451289,5703187 
1684327451299,5703415 
1684327451309,5703967 
1684327451319,5704201 
1684327451330,5704511 
1684327451339,5704068 
1684327451350,5704105 
1684327451359,5703954 
1684327451370,5703421 
1684327451379,5703355 
1684327451389,5703169 
1684327451399,5703189 
1684327451409,5703084 
1684327451419,5702959 
1684327451429,5703251 
1684327451439,5703506 
1684327451449,5703638 
1684327451459,5703839 
1684327451471,5703978 
1684327451479,5703957 
1684327451489,5703895 
1684327451499,5703465 
1684327451509,5703269 
1684327451519,5703352 
1684327451529,5703364 
1684327451539,5703488 
1684327451549,5703683 
1684327451559,5703955 
1684327451573,5704216 
1684327451579,5704392 
1684327451589,5704300 
1684327451599,5704177 
1684327451609,5704050 
1684327451619,5703577 
1684327451629,5703282 
1684327451639,5703196 
1684327451649,5703410 
1684327451659,5703500 
1684327451670,5703628 
1684327451679,5704104 
1684327451690,5704271 
1684327451699,5704647 
1684327451709,5704965 
1684327451719,5705052 
1684327451729,5705075 
1684327451739,5704855 
1684327451749,5704677 
1684327451759,5704545 
1684327451770,5704702 
1684327451779,5704749 
1684327451789,5704858 
1684327451799,5705256 
1684327451810,5705655 
1684327451819,5705928 
1684327451829,5706157 
1684327451839,5706185 
1684327451849,5706261 
1684327451859,5706319 
1684327451870,5706334 
1684327451879,5706281 
1684327451889,5706400 
1684327451899,5706608 
1684327451909,5706661 
1684327451919,5707000 
1684327451930,5707389 
1684327451939,5707806 
1684327451949,5707809 
1684327451959,5707426 
1684327451970,5707273 
1684327451979,5707253 
1684327451989,5707162 
1684327451999,5707224 
1684327452010,5707531 
1684327452019,5707420 
1684327452029,5707335 
1684327452039,5707108 
1684327452050,5706871 
1684327452059,5706444 
1684327452070,5706062 
1684327452079,5705413 
1684327452089,5705066 
1684327452099,5704629 
1684327452109,5704646 
1684327452119,5704414 
1684327452129,5704324 
1684327452139,5703873 
1684327452149,5703981 
1684327452159,5703591 
1684327452170,5703419 
1684327452179,5703455 
1684327452189,5703308 
1684327452199,5703310 
1684327452209,5703186 
1684327452219,5702815 
1684327452230,5702702 
1684327452239,5702449 
1684327452251,5702347 
1684327452259,5702320 
1684327452270,5702201 
1684327452279,5702477 
1684327452290,5702266 
1684327452299,5702406 
1684327452309,5702304 
1684327452319,5701872 
1684327452330,5701431 
1684327452340,5700854 
1684327452350,5700373 
1684327452359,5700040 
1684327452370,5700072 
1684327452379,5700007 
1684327452390,5699831 
1684327452400,5699860 
1684327452410,5699877 
1684327452419,5699851 
1684327452429,5699736 
1684327452439,5699509 
1684327452450,5699410 
1684327452460,5698857 
1684327452471,5698807 
1684327452479,5698473 
1684327452490,5698316 
1684327452499,5698365 
1684327452510,5698448 
1684327452520,5698595 
1684327452530,5698583 
1684327452540,5698778 
1684327452550,5698483 
1684327452559,5698679 
1684327452571,5698442 
1684327452579,5698241 
1684327452590,5698123 
1684327452600,5697878 
1684327452610,5697936 
1684327452620,5697876 
1684327452630,5697863 
1684327452640,5698055 
1684327452650,5698135 
1684327452660,5698198 
1684327452670,5698504 
1684327452680,5698483 
1684327452690,5698642 
1684327452700,5698615 
1684327452710,5698693 
1684327452720,5698765 
1684327452730,5698629 
1684327452741,5698645 
1684327452750,5698685 
1684327452759,5698922 
1684327452771,5699090 
1684327452780,5699022 
1684327452790,5699148 
1684327452800,5699002 
1684327452810,5698844 
1684327452821,5699005 
1684327452830,5698637 
1684327452841,5698412 
1684327452850,5697905 
1684327452860,5697756 
1684327452870,5697518 
1684327452881,5697454 
1684327452890,5697098 
1684327452905,5696870 
1684327452910,5696614 
1684327452920,5696458 
1684327452930,5696099 
1684327452940,5695777 
1684327452950,5695621 
1684327452960,5695699 
1684327452971,5695602 
1684327452980,5695589 
1684327452990,5695601 
1684327453000,5695670 
1684327453011,5695402 
1684327453021,5695280 
1684327453030,5695095 
1684327453040,5695030 
1684327453050,5694980 
1684327453061,5694696 
1684327453071,5694728 
1684327453080,5694434 
1684327453090,5694702 
1684327453100,5694748 
1684327453110,5694443 
1684327453121,5694710 
1684327453130,5694915 
1684327453140,5694807 
1684327453150,5694963 
1684327453160,5694911 
1684327453171,5694758 
1684327453180,5694869 
1684327453190,5694837 
1684327453200,5694576 
1684327453210,5694658 
1684327453220,5694910 
1684327453230,5694735 
1684327453240,5694826 
1684327453250,5695117 
1684327453260,5694995 
1684327453271,5695356 
1684327453280,5695624 
1684327453290,5695574 
1684327453300,5695656 
1684327453310,5695545 
1684327453320,5695573 
1684327453330,5695606 
1684327453340,5695875 
1684327453350,5696167 
1684327453360,5696362 
1684327453371,5696548 
1684327453380,5696653 
1684327453390,5696455 
1684327453400,5696313 
1684327453410,5696344 
1684327453420,5696456 
1684327453430,5696405 
1684327453440,5696490 
1684327453451,5696634 
1684327453460,5696724 
1684327453471,5696808 
1684327453480,5697051 
1684327453491,5697228 
1684327453500,5697464 
1684327453510,5697626 
1684327453520,5697645 
1684327453530,5698003 
1684327453541,5698391 
1684327453550,5698848 
1684327453561,5699154 
1684327453571,5699131 
1684327453580,5699491 
1684327453590,5699570 
1684327453601,5699386 
1684327453611,5699211 
1684327453620,5698956 
1684327453630,5698741 
1684327453641,5698642 
1684327453651,5698522 
1684327453660,5698421 
1684327453671,5698315 
1684327453680,5698238 
1684327453690,5698045 
1684327453701,5697929 
1684327453710,5697639 
1684327453724,5697446 
1684327453731,5697415 
1684327453741,5697597 
1684327453750,5697668 
1684327453760,5697703 
1684327453772,5697642 
1684327453780,5697383 
1684327453790,5696976 
1684327453800,5696486 
1684327453811,5696190 
1684327453820,5696143 
1684327453830,5696133 
1684327453840,5696102 
1684327453851,5696510 
1684327453860,5696276 
1684327453871,5696806 
1684327453880,5696681 
1684327453891,5696752 
1684327453900,5696848 
1684327453911,5697133 
1684327453920,5696934 
1684327453931,5696962 
1684327453940,5696763 
1684327453951,5696981 
1684327453960,5697091 
1684327453972,5697045 
1684327453980,5697391 
1684327453990,5697404 
1684327454000,5697394 
1684327454011,5697423 
1684327454020,5697867 
1684327454031,5698094 
1684327454041,5698380 
1684327454051,5698632 
1684327454060,5698657 
1684327454071,5698848 
1684327454080,5698898 
1684327454091,5699226 
1684327454100,5699642 
1684327454110,5699963 
1684327454120,5700239 
1684327454131,5700472 
1684327454140,5700932 
1684327454151,5701153 
1684327454160,5701399 
1684327454173,5701136 
1684327454181,5700997 
1684327454191,5700946 
1684327454200,5700889 
1684327454211,5701133 
1684327454221,5701391 
1684327454231,5701519 
1684327454241,5701715 
1684327454251,5701839 
1684327454261,5701951 
1684327454273,5702143 
1684327454280,5702219 
1684327454291,5701942 
1684327454300,5702156 
1684327454311,5702385 
1684327454321,5702502 
1684327454331,5702577 
1684327454341,5702436 
1684327454351,5702502 
1684327454361,5702248 
1684327454373,5702268 
1684327454381,5701914 
1684327454391,5701492 
1684327454400,5701206 
1684327454411,5701160 
1684327454421,5701179 
1684327454431,5700928 
1684327454440,5701010 
1684327454452,5701007 
1684327454461,5700794 
1684327454472,5700950 
1684327454481,5700834 
1684327454491,5700762 
1684327454501,5700713 
1684327454511,5700947 
1684327454521,5700909 
1684327454531,5700799 
1684327454541,5700777 
1684327454551,5700984 
1684327454562,5700983 
1684327454573,5700930 
1684327454581,5701078 
1684327454591,5701130 
1684327454601,5701218 
1684327454611,5701295 
1684327454621,5701292 
1684327454631,5701126 
1684327454647,5701129 
1684327454651,5701359 
1684327454661,5701505 
1684327454673,5701672 
1684327454681,5701697 
1684327454691,5701719 
1684327454701,5701962 
1684327454711,5702033 
1684327454721,5702272 
1684327454731,5702169 
1684327454741,5701948 
1684327454751,5702024 
1684327454762,5702163 
1684327454772,5702460 
1684327454781,5702282 
1684327454791,5701941 
1684327454801,5702304 
1684327454811,5702348 
1684327454821,5702790 
1684327454831,5703335 
1684327454841,5703662 
1684327454851,5704018 
1684327454861,5704140 
1684327454872,5704027 
1684327454881,5704137 
1684327454891,5704208 
1684327454902,5704293 
1684327454911,5704580 
1684327454921,5704876 
1684327454931,5705331 
1684327454941,5705640 
1684327454951,5705651 
1684327454961,5706134 
1684327454972,5706225 
1684327454981,5706479 
1684327454991,5706606 
1684327455001,5706807 
1684327455011,5706895 
1684327455021,5707133 
1684327455031,5707437 
1684327455041,5707376 
1684327455055,5707544 
1684327455061,5707465 
1684327455073,5707616 
1684327455081,5707444 
1684327455092,5707286 
1684327455101,5706842 
1684327455111,5706495 
1684327455121,5706298 
1684327455132,5705800 
1684327455141,5705601 
1684327455151,5705669 
1684327455161,5705546 
1684327455173,5705328 
1684327455181,5705282 
1684327455191,5705094 
1684327455201,5704947 
1684327455211,5704121 
1684327455221,5702669 
1684327455231,5702167 
1684327455241,5702003 
1684327455252,5702282 
1684327455261,5702409 
1684327455272,5702386 
1684327455281,5702635 
1684327455292,5702672 
1684327455301,5702691 
1684327455311,5702381 
1684327455321,5702241 
1684327455331,5701878 
1684327455341,5701655 
1684327455351,5701568 
1684327455362,5701506 
1684327455373,5701534 
1684327455381,5701511 
1684327455391,5701810 
1684327455401,5701893 
1684327455412,5701837 
1684327455421,5701301 
1684327455431,5701256 
1684327455441,5701008 
1684327455452,5700850 
1684327455461,5700431 
1684327455472,5700393 
1684327455481,5700486 
1684327455493,5700799 
1684327455501,5700994 
1684327455511,5701307 
1684327455521,5701178 
1684327455532,5701362 
1684327455541,5701355 
1684327455551,5701480 
1684327455561,5701711 
1684327455573,5701913 
1684327455581,5702141 
1684327455591,5702181 
1684327455601,5702122 
1684327455612,5702204 
1684327455621,5702388 
1684327455631,5703024 
1684327455641,5703388 
1684327455652,5703820 
1684327455661,5703914 
1684327455673,5704224 
1684327455681,5704359 
1684327455692,5704615 
1684327455701,5704699 
1684327455712,5704903 
1684327455721,5704975 
1684327455732,5704779 
1684327455742,5704862 
1684327455752,5704970 
1684327455761,5705303 
1684327455773,5705339 
1684327455781,5705645 
1684327455793,5705834 
1684327455801,5705901 
1684327455812,5705605 
1684327455821,5705663 
1684327455833,5705177 
1684327455841,5705024 
1684327455852,5704385 
1684327455861,5704076 
1684327455872,5703970 
1684327455881,5703630 
1684327455892,5703115 
1684327455902,5702526 
1684327455912,5702113 
1684327455921,5702121 
1684327455933,5701614 
1684327455941,5701417 
1684327455952,5700952 
1684327455961,5700588 
1684327455978,5700206 
1684327455982,5700132 
1684327455992,5699581 
1684327456001,5699010 
1684327456013,5698848 
1684327456021,5698602 
1684327456033,5698646 
1684327456041,5698644 
1684327456052,5698843 
1684327456061,5698444 
1684327456074,5698188 
1684327456082,5698112 
1684327456092,5697991 
1684327456102,5697692 
1684327456112,5697514 
1684327456122,5697444 
1684327456132,5697267 
1684327456142,5697505 
1684327456153,5697477 
1684327456162,5697509 
1684327456173,5697472 
1684327456182,5697291 
1684327456192,5697392 
1684327456202,5697312 
1684327456212,5697299 
1684327456222,5697453 
1684327456233,5697412 
1684327456242,5697709 
1684327456252,5697825 
1684327456262,5698006 
1684327456273,5697994 
1684327456282,5698237 
1684327456292,5698172 
1684327456302,5698159 
1684327456313,5697760 
1684327456322,5697572 
1684327456332,5697274 
1684327456342,5697154 
1684327456353,5697524 
1684327456362,5697725 
1684327456373,5698096 
1684327456382,5698510 
1684327456392,5698792 
1684327456402,5698842 
1684327456412,5699238 
1684327456422,5699470 
1684327456433,5699352 
1684327456442,5699469 
1684327456452,5699627 
1684327456462,5699698 
1684327456474,5700072 
1684327456482,5700357 
1684327456492,5700783 
1684327456502,5700924 
1684327456512,5701034 
1684327456522,5700974 
1684327456533,5700882 
1684327456542,5700977 
1684327456552,5700873 
1684327456562,5701121 
1684327456573,5700964 
1684327456582,5701078 
1684327456592,5700944 
1684327456602,5700786 
1684327456614,5700752 
1684327456622,5700743 
1684327456632,5700382 
1684327456642,5700280 
1684327456653,5700222 
1684327456662,5699997 
1684327456674,5699588 
1684327456682,5699403 
1684327456692,5699281 
1684327456702,5699093 
1684327456712,5698987 
1684327456722,5698659 
1684327456733,5698702 
1684327456742,5698635 
1684327456752,5698532 
1684327456762,5698516 
1684327456773,5698523 
1684327456782,5698691 
1684327456792,5698717 
1684327456802,5698671 
1684327456812,5698619 
1684327456822,5698500 
1684327456832,5698363 
1684327456842,5698466 
1684327456853,5698387 
1684327456862,5698497 
1684327456873,5698553 
1684327456882,5698752 
1684327456893,5698986 
1684327456902,5699083 
1684327456912,5699056 
1684327456922,5699525 
1684327456933,5699344 
1684327456942,5699571 
1684327456952,5699960 
1684327456962,5700116 
1684327456973,5700167 
1684327456982,5700205 
1684327456992,5700385 
1684327457002,5700280 
1684327457012,5700227 
1684327457022,5700174 
1684327457032,5700299 
1684327457042,5700383 
1684327457052,5700393 
1684327457062,5700319 
1684327457074,5700856 
1684327457082,5701183 
1684327457094,5701207 
1684327457102,5701365 
1684327457113,5701650 
1684327457122,5701982 
1684327457133,5701906 
1684327457142,5702403 
1684327457153,5702587 
1684327457162,5702798 
1684327457174,5703049 
1684327457182,5703067 
1684327457192,5703293 
1684327457202,5703475 
1684327457213,5703571 
1684327457222,5703874 
1684327457233,5703977 
1684327457242,5704131 
1684327457253,5704713 
1684327457262,5704853 
1684327457274,5705110 
1684327457282,5705180 
1684327457294,5705147 
1684327457302,5705314 
1684327457312,5704929 
1684327457322,5704607 
1684327457333,5704327 
1684327457342,5703972 
1684327457353,5703796 
1684327457362,5703605 
1684327457374,5703938 
1684327457382,5703818 
1684327457393,5703658 
1684327457402,5703482 
1684327457413,5703315 
1684327457422,5703053 
1684327457433,5703033 
1684327457442,5703067 
1684327457454,5702961 
1684327457462,5702807 
1684327457473,5702609 
1684327457482,5702630 
1684327457493,5702226 
1684327457502,5701951 
1684327457513,5702128 
1684327457522,5702037 
1684327457533,5702081 
1684327457542,5702130 
1684327457553,5702383 
1684327457562,5702272 
1684327457574,5702103 
1684327457582,5701931 
1684327457593,5701904 
1684327457603,5701818 
1684327457613,5701689 
1684327457623,5701549 
1684327457633,5701288 
1684327457642,5701215 
1684327457653,5701275 
1684327457662,5701196 
1684327457673,5701258 
1684327457683,5701189 
1684327457693,5701053 
1684327457702,5701204 
1684327457718,5701376 
1684327457723,5701504 
1684327457733,5701543 
1684327457743,5701535 
1684327457754,5701450 
1684327457763,5701335 
1684327457775,5701261 
1684327457783,5701273 
1684327457793,5701706 
1684327457803,5701991 
1684327457813,5702189 
1684327457823,5702426 
1684327457833,5702526 
1684327457843,5702796 
1684327457853,5702684 
1684327457863,5702877 
1684327457875,5703015 
1684327457883,5703249 
1684327457894,5703128 
1684327457903,5703014 
1684327457913,5702803 
1684327457923,5702697 
1684327457934,5703006 
1684327457943,5703319 
1684327457953,5703303 
1684327457963,5703678 
1684327457975,5703618 
1684327457983,5703819 
1684327457996,5703840 
1684327458003,5703803 
1684327458013,5704011 
1684327458025,5704146 
1684327458033,5704274 
1684327458043,5704155 
1684327458053,5703853 
1684327458063,5703488 
1684327458074,5703073 
1684327458083,5702907 
1684327458094,5702650 
1684327458103,5702209 
1684327458114,5701719 
1684327458123,5701373 
1684327458133,5700964 
1684327458143,5700516 
1684327458154,5700092 
1684327458163,5699656 
1684327458175,5699542 
1684327458183,5699613 
1684327458193,5699556 
1684327458203,5699402 
1684327458213,5699160 
1684327458223,5699142 
1684327458233,5698887 
1684327458243,5698310 
1684327458254,5697919 
1684327458263,5697577 
1684327458274,5697338 
1684327458283,5697111 
1684327458293,5697125 
1684327458303,5697000 
1684327458313,5696906 
1684327458323,5697019 
1684327458333,5696703 
1684327458343,5696433 
1684327458353,5695898 
1684327458363,5695491 
1684327458374,5695210 
1684327458383,5694802 
1684327458393,5694656 
1684327458403,5694801 
1684327458414,5694858 
1684327458423,5695298 
1684327458433,5695399 
1684327458443,5694896 
1684327458453,5694473 
1684327458463,5694405 
1684327458474,5694344 
1684327458483,5694195 
1684327458493,5694160 
1684327458503,5694123 
1684327458513,5694135 
1684327458523,5693927 
1684327458533,5694164 
1684327458543,5694568 
1684327458553,5694850 
1684327458563,5695504 
1684327458574,5695918 
1684327458583,5696176 
1684327458593,5696135 
1684327458603,5696047 
1684327458613,5695916 
1684327458623,5695818 
1684327458634,5695396 
1684327458643,5695192 
1684327458654,5694918 
1684327458663,5694618 
1684327458674,5694617 
1684327458683,5694386 
1684327458695,5694228 
1684327458703,5694424 
1684327458713,5694609 
1684327458723,5694876 
1684327458734,5695359 
1684327458744,5695584 
1684327458753,5696145 
1684327458763,5696359 
1684327458774,5696271 
1684327458783,5696258 
1684327458793,5695981 
1684327458803,5695812 
1684327458814,5695539 
1684327458823,5695037 
1684327458834,5694878 
1684327458843,5694786 
1684327458854,5694909 
1684327458863,5694957 
1684327458874,5694969 
1684327458883,5695050 
1684327458894,5695303 
1684327458903,5695424 
1684327458913,5695537 
1684327458923,5695284 
1684327458934,5694828 
1684327458944,5694227 
1684327458954,5693657 
1684327458963,5693443 
1684327458974,5693423 
1684327458983,5693352 
1684327458994,5693794 
1684327459003,5693842 
1684327459014,5694039 
1684327459023,5693995 
1684327459034,5694147 
1684327459043,5694113 
1684327459054,5693916 
1684327459063,5693033 
1684327459074,5692115 
1684327459084,5691551 
1684327459094,5690951 
1684327459104,5690884 
1684327459114,5690651 
1684327459124,5690819 
1684327459134,5690843 
1684327459144,5690678 
1684327459154,5690720 
1684327459164,5690808 
1684327459174,5690343 
1684327459184,5690088 
1684327459194,5689516 
1684327459203,5689498 
1684327459214,5689608 
1684327459224,5689526 
1684327459234,5689555 
1684327459244,5689288 
1684327459254,5688842 
1684327459264,5688764 
1684327459274,5688312 
1684327459284,5687936 
1684327459294,5687734 
1684327459304,5687392 
1684327459314,5686724 
1684327459324,5686693 
1684327459334,5686799 
1684327459344,5686975 
1684327459354,5687012 
1684327459364,5686991 
1684327459375,5687300 
1684327459384,5687445 
1684327459394,5687704 
1684327459404,5688064 
1684327459415,5688095 
1684327459425,5687723 
1684327459434,5687764 
1684327459445,5687690 
1684327459458,5687913 
1684327459464,5687798 
1684327459474,5687746 
1684327459484,5687348 
1684327459494,5687028 
1684327459504,5687095 
1684327459514,5687349 
1684327459525,5687923 
1684327459534,5688191 
1684327459544,5688095 
1684327459554,5688046 
1684327459564,5688252 
1684327459575,5688405 
1684327459584,5687807 
1684327459594,5686927 
1684327459604,5686535 
1684327459614,5686486 
1684327459624,5687024 
1684327459634,5687577 
1684327459644,5688515 
1684327459654,5689118 
1684327459664,5689436 
1684327459675,5689682 
1684327459685,5689560 
1684327459694,5689161 
1684327459704,5688633 
1684327459714,5688158 
1684327459724,5687958 
1684327459734,5688216 
1684327459744,5688519 
1684327459755,5689661 
1684327459764,5690620 
1684327459775,5691282 
1684327459784,5691962 
1684327459794,5692226 
1684327459804,5692469 
1684327459814,5692477 
1684327459824,5692498 
1684327459834,5692722 
1684327459844,5692936 
1684327459854,5692812 
1684327459864,5692849 
1684327459875,5692747 
1684327459884,5692993 
1684327459895,5693251 
1684327459904,5693876 
1684327459914,5694056 
1684327459925,5694293 
1684327459934,5694297 
1684327459944,5693280 
1684327459954,5692518 
1684327459965,5691981 
1684327459975,5692422 
1684327459984,5693429 
1684327459994,5694188 
1684327460005,5694971 
1684327460014,5695598 
1684327460024,5696112 
1684327460034,5696246 
1684327460044,5696340 
1684327460054,5695895 
1684327460064,5695714 
1684327460075,5695254 
1684327460084,5694921 
1684327460095,5695195 
1684327460104,5695539 
1684327460114,5696159 
1684327460124,5696809 
1684327460134,5697214 
1684327460144,5697478 
1684327460154,5697825 
1684327460165,5698068 
1684327460175,5698257 
1684327460184,5698101 
1684327460194,5697903 
1684327460204,5697796 
1684327460214,5697521 
1684327460224,5697132 
1684327460234,5697202 
1684327460244,5697373 
1684327460254,5697361 
1684327460264,5697210 
1684327460275,5697741 
1684327460284,5698061 
1684327460294,5698794 
1684327460304,5698793 
1684327460314,5699094 
1684327460324,5698978 
1684327460335,5698701 
1684327460345,5698714 
1684327460354,5698596 
1684327460365,5698659 
1684327460379,5698744 
1684327460384,5698937 
1684327460394,5698959 
1684327460404,5699219 
1684327460415,5699316 
1684327460424,5699496 
1684327460434,5699705 
1684327460445,5699821 
1684327460455,5699952 
1684327460464,5699749 
1684327460475,5699285 
1684327460484,5699197 
1684327460495,5698869 
1684327460504,5698341 
1684327460515,5698313 
1684327460525,5698373 
1684327460535,5698626 
1684327460544,5698714 
1684327460554,5698794 
1684327460564,5699082 
1684327460576,5699227 
1684327460584,5699424 
1684327460594,5699436 
1684327460604,5699255 
1684327460615,5699200 
1684327460624,5698948 
1684327460635,5698711 
1684327460644,5698739 
1684327460655,5698812 
1684327460664,5699082 
1684327460675,5699043 
1684327460684,5698953 
1684327460695,5699193 
1684327460704,5699189 
1684327460715,5699114 
1684327460725,5698975 
1684327460735,5699050 
1684327460745,5698909 
1684327460755,5699138 
1684327460764,5699001 
1684327460776,5699160 
1684327460784,5699276 
1684327460795,5699309 
1684327460805,5699310 
1684327460815,5699173 
1684327460824,5699049 
1684327460835,5698834 
1684327460845,5698673 
1684327460855,5698695 
1684327460864,5698624 
1684327460876,5698764 
1684327460884,5698652 
1684327460895,5699003 
1684327460905,5699025 
1684327460915,5699422 
1684327460924,5699266 
1684327460935,5699278 
1684327460945,5699179 
1684327460955,5698878 
1684327460964,5698866 
1684327460976,5698674 
1684327460985,5698370 
1684327460995,5698572 
1684327461004,5698688 
1684327461015,5698799 
1684327461024,5698748 
1684327461035,5698753 
1684327461045,5698774 
1684327461055,5698620 
1684327461065,5698677 
1684327461077,5698811 
1684327461085,5699045 
1684327461095,5698990 
1684327461105,5699211 
1684327461115,5699107 
1684327461124,5699021 
1684327461135,5698964 
1684327461145,5698458 
1684327461155,5698113 
1684327461165,5698124 
1684327461177,5697848 
1684327461185,5697731 
1684327461199,5697392 
1684327461205,5697168 
1684327461215,5696707 
1684327461225,5696519 
1684327461235,5696320 
1684327461245,5696396 
1684327461255,5696187 
1684327461265,5695667 
1684327461277,5694978 
1684327461285,5694486 
1684327461295,5694025 
1684327461305,5693588 
1684327461315,5693516 
1684327461325,5693507 
1684327461335,5693638 
1684327461345,5693712 
1684327461355,5693594 
1684327461365,5693403 
1684327461377,5693264 
1684327461385,5692934 
1684327461395,5692575 
1684327461405,5692436 
1684327461415,5692364 
1684327461425,5692117 
1684327461435,5691867 
1684327461445,5691969 
1684327461455,5691506 
1684327461465,5691510 
1684327461476,5691158 
1684327461485,5690899 
1684327461497,5690759 
1684327461505,5690702 
1684327461515,5690392 
1684327461526,5690543 
1684327461535,5690503 
1684327461546,5690308 
1684327461555,5690150 
1684327461565,5689900 
1684327461577,5689733 
1684327461585,5689418 
1684327461595,5689288 
1684327461605,5689284 
1684327461615,5689424 
1684327461625,5689298 
1684327461635,5689358 
1684327461645,5689355 
1684327461655,5689344 
1684327461665,5689263 
1684327461678,5689308 
1684327461685,5689085 
1684327461695,5689268 
1684327461705,5689590 
1684327461715,5689500 
1684327461725,5689705 
1684327461735,5689736 
1684327461745,5689807 
1684327461755,5689818 
1684327461765,5689866 
1684327461776,5689997 
1684327461785,5689814 
1684327461795,5689885 
1684327461805,5689853 
1684327461816,5689744 
1684327461825,5690086 
1684327461835,5690045 
1684327461845,5690133 
1684327461855,5690403 
1684327461865,5690628 
1684327461877,5690721 
1684327461885,5690910 
1684327461895,5690753 
1684327461905,5690821 
1684327461915,5690766 
1684327461925,5690697 
1684327461936,5690820 
1684327461945,5690987 
1684327461956,5691040 
1684327461965,5691305 
1684327461977,5691043 
1684327461985,5690991 
1684327461995,5690914 
1684327462005,5690519 
1684327462016,5690586 
1684327462025,5690207 
1684327462035,5689958 
1684327462045,5689726 
1684327462056,5689760 
1684327462066,5689862 
1684327462076,5689684 
1684327462085,5689415 
1684327462097,5689556 
1684327462105,5689325 
1684327462117,5689203 
1684327462125,5689234 
1684327462136,5689144 
1684327462145,5689527 
1684327462155,5689713 
1684327462165,5689887 
1684327462177,5690022 
1684327462185,5690071 
1684327462196,5690572 
1684327462205,5690481 
1684327462217,5690476 
1684327462225,5690267 
1684327462236,5690346 
1684327462245,5691157 
1684327462256,5692102 
1684327462266,5692394 
1684327462276,5692148 
1684327462285,5692347 
1684327462297,5692549 
1684327462305,5692526 
1684327462316,5692474 
1684327462325,5692336 
1684327462336,5692389 
1684327462345,5692194 
1684327462356,5691892 
1684327462365,5691411 
1684327462377,5691062 
1684327462385,5690730 
1684327462396,5690709 
1684327462405,5691272 
1684327462416,5691890 
1684327462425,5692384 
1684327462436,5692789 
1684327462445,5692523 
1684327462456,5692159 
1684327462465,5691475 
1684327462476,5690895 
1684327462485,5690588 
1684327462496,5690214 
1684327462505,5690156 
1684327462516,5689612 
1684327462525,5689716 
1684327462536,5689867 
1684327462545,5689863 
1684327462556,5689824 
1684327462565,5689699 
1684327462577,5689481 
1684327462586,5689295 
1684327462596,5689359 
1684327462605,5689564 
1684327462616,5689908 
1684327462625,5690901 
1684327462636,5692096 
1684327462645,5692860 
1684327462656,5693174 
1684327462666,5692875 
1684327462677,5691880 
1684327462686,5691043 
1684327462696,5689945 
1684327462706,5688848 
1684327462717,5687934 
1684327462726,5687582 
1684327462736,5687665 
1684327462746,5687821 
1684327462756,5687273 
1684327462766,5686400 
